count,function,id,label,is_selected
1,0,0,camera,False
1,1,1,photographic_equipment,False
1,2,2,flash_camera,False
1,4,3,lens,False
1,0,4,comfortable,False
1,1,5,condition,False
1,2,6,relief,False
1,3,7,convenience,False
1,4,8,surreal,False
1,0,9,funny,False
1,1,10,joke,False
1,0,11,beautiful,False
1,4,12,beauteous,False
1,5,13,aesthetic,False
1,5,14,cheap,False
1,5,15,lovely,False
1,5,16,combative,False
