count,function,id,label,is_selected
1,0,0,beatutiful,True
1,0,1,funny,True
1,1,2,joke,False
1,0,3,strange,True
1,1,4,unusualness,False
1,2,5,oddity,True
1,3,6,abnormality,False
1,4,7,strange,False
1,0,8,innovative,False
1,4,9,progressive,False
