count,function,id,label,is_selected
1,0,0,test,False
1,1,1,experiment,False
1,2,2,alpha_test,False
1,4,3,lever,False
1,0,4,car,False
1,1,5,motor_vehicle,False
1,2,6,model_t,False
1,3,7,minicar,False
1,4,8,car,False
1,0,9,bike,False
1,1,10,motor_vehicle,False
1,2,11,minibike,False
1,3,12,minibike,False
1,4,13,scooter,False
1,0,14,mortor,False
1,5,15,clean,False
1,5,16,gas,False
1,5,17,snowplow,False
